"pid","grp","duration","entry","exit"
5432,"finish",-99,182,534
5440,"finish",-99,183,533
5441,"finish",-99,183,532
5442,"finish",-99,183,535
5447,"finish",-99,183,536
5459,"finish",-99,183,540
5466,"finish",-99,183,537
5469,"finish",-99,183,538
5478,"finish",-99,183,539
5487,"finish",-99,184,541
5491,"finish",-99,184,541
5516,"finish",-99,185,545
5527,"finish",-99,185,543
5531,"finish",-99,185,541
5542,"finish",-99,186,545
5547,"finish",-99,186,549
5564,"finish",-99,187,554
5572,"finish",-99,187,548
5579,"finish",-99,187,553
5581,"finish",-99,187,551
5582,"finish",-99,187,550
5584,"finish",-99,187,550
5585,"finish",-99,187,551
5589,"finish",-99,187,555
5598,"finish",-99,188,551
5601,"finish",-99,188,553
5603,"finish",-99,188,554
5630,"finish",-99,189,555
5634,"finish",-99,189,560
5644,"finish",-99,189,559
5657,"finish",-99,190,559
5661,"finish",-99,190,559
5663,"finish",-99,190,560
5664,"finish",-99,190,558
5675,"finish",-99,190,561
5677,"finish",-99,190,559
5681,"finish",-99,191,560
5692,"finish",-99,191,569
5694,"finish",-99,191,563
5695,"finish",-99,191,562
5697,"finish",-99,191,563
5699,"finish",-99,191,567
5700,"finish",-99,191,562
5704,"finish",-99,191,569
5725,"finish",-99,192,568
5730,"finish",-99,192,567
5752,"finish",-99,193,577
5754,"finish",-99,193,570
5757,"finish",-99,193,570
5762,"finish",-99,193,577
5767,"finish",-99,193,570
5770,"finish",-99,193,570
5773,"finish",-99,194,572
5789,"finish",-99,194,577
5791,"finish",-99,194,579
5793,"finish",-99,194,576
5797,"finish",-99,194,576
5801,"finish",-99,195,575
5808,"finish",-99,195,577
5809,"finish",-99,195,577
5815,"finish",-99,195,578
5816,"finish",-99,195,579
5818,"finish",-99,195,580
5823,"finish",-99,195,576
5838,"finish",-99,196,581
5840,"finish",-99,196,580
5842,"finish",-99,196,580
5847,"finish",-99,196,579
5851,"finish",-99,196,581
5862,"finish",-99,196,580
5867,"finish",-99,197,584
5870,"finish",-99,197,587
5871,"finish",-99,197,584
5875,"finish",-99,197,584
5886,"finish",-99,197,585
5889,"finish",-99,197,585
5895,"finish",-99,198,589
5896,"finish",-99,198,586
5903,"finish",-99,198,590
5909,"finish",-99,198,592
5915,"finish",-99,198,592
5917,"finish",-99,198,592
5918,"finish",-99,198,596
5924,"finish",-99,199,592
5928,"finish",-99,199,595
5942,"finish",-99,200,596
5944,"finish",-99,200,591
5948,"finish",-99,200,594
5950,"finish",-99,200,601
5955,"finish",-99,200,593
5958,"finish",-99,200,594
5961,"finish",-99,200,594
5967,"finish",-99,200,597
5976,"finish",-99,201,604
5978,"finish",-99,201,596
5981,"finish",-99,201,599
5986,"finish",-99,201,601
6001,"finish",-99,201,600
6019,"finish",-99,202,603
6022,"finish",-99,202,607
6025,"finish",-99,202,600
6032,"finish",-99,203,602
